0.698,3.095,4.349,5.3,2.27,1.034,2.477,2.851,-1.7518413067,-0.6603051424
0.665,3.09,4.349,5.262,2.233,0.978,2.486,2.86,-1.7534379959,-0.6576981544
0.665,3.123,4.368,5.253,2.27,0.941,2.509,2.851,-1.7561377287,-0.6535890102
0.646,3.09,4.335,5.337,2.284,0.95,2.505,2.851,-1.7578405142,-0.6510416865
0.656,3.095,4.316,5.262,2.247,0.931,2.514,2.841,-1.7595819235,-0.6489645243
0.646,3.08,4.373,5.337,2.242,0.922,2.566,2.837,-1.7619005442,-0.6458136439
0.646,3.099,4.302,5.267,2.223,0.87,2.547,2.827,-1.7638926506,-0.6428363323
0.646,3.095,4.34,5.319,2.252,0.881,2.538,2.818,-1.7661175728,-0.639406085
0.667,3.113,4.344,5.333,2.247,0.927,2.575,2.8,-1.7674068213,-0.6367939711
0.667,3.118,4.335,5.309,2.275,0.872,2.589,2.827,-1.7693796158,-0.6332414746
0.667,3.127,4.302,5.347,2.284,0.886,2.593,2.851,-1.7715110779,-0.6294586062
0.646,3.08,4.316,5.356,2.223,0.87,2.584,2.837,-1.773106575,-0.6271065474
0.642,3.109,4.302,5.3,2.261,0.903,2.579,2.841,-1.7753952742,-0.6236382723
0.665,3.109,4.316,5.281,2.242,0.894,2.626,2.86,-1.7764810324,-0.6220821738
0.66,3.09,4.349,5.333,2.266,0.886,2.598,2.822,-1.7787234783,-0.6184232831
0.642,3.156,4.344,5.337,2.247,0.889,2.617,2.809,-1.7803730965,-0.6146856546
0.66,3.127,4.354,5.347,2.205,0.908,2.603,2.813,-1.7816588879,-0.6118377447
0.646,3.118,4.354,5.277,2.223,0.898,2.645,2.822,-1.7828574181,-0.60947299
0.667,3.109,4.349,5.319,2.228,0.931,2.64,2.814,-1.7844333649,-0.606500864
0.662,3.118,4.335,5.309,2.209,0.903,2.664,2.776,-1.7864531279,-0.6026833653
0.651,3.132,4.354,5.309,2.252,0.917,2.678,2.79,-1.7887009382,-0.599606514
0.667,3.118,4.354,5.352,2.237,0.941,2.635,2.776,-1.7905511856,-0.5969568491
0.662,3.113,4.354,5.361,2.191,0.941,2.659,2.772,-1.7929548025,-0.5925967097
0.648,3.132,4.335,5.347,2.247,0.983,2.635,2.804,-1.7948578596,-0.5887836814
0.639,3.109,4.382,5.347,2.186,0.974,2.678,2.767,-1.7963342667,-0.5854450464
0.667,3.127,4.373,5.347,2.233,1.002,2.692,2.781,-1.7981983423,-0.5814981461
0.648,3.17,4.344,5.361,2.186,1.002,2.682,2.795,-1.7999192476,-0.5782294869
0.642,3.118,4.396,5.337,2.191,0.983,2.664,2.772,-1.8018000126,-0.5751435757
0.665,3.137,4.377,5.37,2.214,1.025,2.692,2.776,-1.8031903505,-0.5724459291
0.646,3.127,4.377,5.375,2.195,1.039,2.678,2.762,-1.8050529957,-0.5687618852
0.642,3.17,4.377,5.403,2.181,1.039,2.701,2.776,-1.8062987328,-0.5657118559
0.648,3.141,4.424,5.366,2.191,1.044,2.682,2.772,-1.8078444004,-0.5623989105
0.648,3.165,4.387,5.333,2.191,1.049,2.65,2.753,-1.8089413643,-0.5598814487
0.63,3.17,4.391,5.352,2.209,1.072,2.692,2.781,-1.8108180761,-0.5566433072
0.658,3.165,4.396,5.408,2.186,1.053,2.701,2.762,-1.8126479387,-0.5531591177
0.648,3.146,4.368,5.366,2.205,1.072,2.701,2.743,-1.8137146235,-0.5499787927
0.644,3.151,4.373,5.342,2.2,1.053,2.725,2.757,-1.8145222664,-0.5478462577
0.662,3.17,4.415,5.337,2.228,1.095,2.734,2.748,-1.8159053326,-0.5444257259
0.639,3.151,4.405,5.38,2.2,1.072,2.739,2.762,-1.8171256781,-0.5414227843
0.625,3.17,4.429,5.389,2.186,1.091,2.715,2.743,-1.8184072971,-0.5387364626
0.658,3.165,4.41,5.398,2.2,1.095,2.748,2.757,-1.8198233843,-0.5352056026
0.644,3.123,4.433,5.314,2.219,1.1,2.734,2.734,-1.8209291697,-0.530941844
0.634,3.127,4.429,5.38,2.195,1.1,2.725,2.701,-1.8220504522,-0.5275598168
0.658,3.16,4.457,5.361,2.195,1.091,2.692,2.715,-1.8229781389,-0.5244621038
0.63,3.132,4.452,5.361,2.191,1.105,2.753,2.706,-1.8241821528,-0.5222706795
0.667,3.146,4.433,5.323,2.214,1.086,2.711,2.715,-1.8252652884,-0.5190493464
0.639,3.17,4.438,5.356,2.176,1.119,2.772,2.725,-1.8267157078,-0.5149384141
0.625,3.16,4.443,5.366,2.176,1.132,2.753,2.701,-1.8276295662,-0.5118580461
0.639,3.151,4.443,5.333,2.191,1.081,2.781,2.701,-1.8284044266,-0.5085967779
0.63,3.17,4.448,5.375,2.191,1.091,2.734,2.729,-1.8294485807,-0.5038068295
0.648,3.151,4.438,5.352,2.158,1.086,2.762,2.692,-1.8303790093,-0.5008762479
0.597,3.17,4.471,5.352,2.153,1.137,2.776,2.72,-1.8315804005,-0.4972281456
0.611,3.17,4.462,5.356,2.176,1.063,2.772,2.729,-1.8324308395,-0.4952012599
0.592,3.179,4.466,5.337,2.167,1.091,2.753,2.715,-1.8335855007,-0.4911797345
0.639,3.188,4.499,5.352,2.181,1.118,2.786,2.706,-1.8343672752,-0.4882437885
0.644,3.188,4.466,5.352,2.191,1.132,2.776,2.687,-1.8349319696,-0.4841407537
0.611,3.198,4.471,5.323,2.181,1.146,2.786,2.696,-1.8355989456,-0.4808480442
