3.259,0.583,1.0390000000000001,3.989,2.888,4.335,1.5630000000000002,5.126,1.7798333168,-1.31389164925
3.24,0.54,0.9640000000000001,3.947,2.8789999999999996,4.3069999999999995,1.5590000000000002,5.178,1.7798290252700002,-1.31392610073
3.2769999999999997,0.489,0.9690000000000001,3.9610000000000003,2.9019999999999997,4.321000000000001,1.5730000000000002,5.126,1.77981889248,-1.31389641762
3.245,0.508,0.941,3.9939999999999998,2.888,4.312,1.5959999999999999,5.131,1.7797973156,-1.31389439106
3.2310000000000003,0.503,0.978,3.9989999999999997,2.8930000000000002,4.302,1.568,5.1080000000000005,1.7798254489900003,-1.3138774633399999
3.216,0.512,0.983,3.9939999999999998,2.907,4.335,1.5730000000000002,5.112,1.7798342704799999,-1.31387960911
3.2310000000000003,0.503,0.941,3.97,2.898,4.3069999999999995,1.624,5.117,1.7797850370400004,-1.3139190673799999
3.259,0.536,0.922,3.975,2.8789999999999996,4.316,1.62,5.159,1.7797776460599997,-1.3139163255700002
3.263,0.569,1.002,3.9989999999999997,2.855,4.321000000000001,1.5490000000000002,5.1080000000000005,1.77978873253,-1.31391465664
3.273,0.536,0.988,3.966,2.912,4.321000000000001,1.587,5.145,1.77981221676,-1.31384289265
3.24,0.526,0.9590000000000001,4.008,2.912,4.3069999999999995,1.5819999999999999,5.122000000000001,1.7797803878799998,-1.3139231205
3.2260000000000004,0.5539999999999999,0.978,3.98,2.9019999999999997,4.302,1.5819999999999999,5.159,1.7797657251400003,-1.31392252445
3.2680000000000002,0.573,0.945,3.984,2.883,4.312,1.5819999999999999,5.15,1.77976357937,-1.3139748573299999
3.24,0.5539999999999999,0.95,4.0169999999999995,2.907,4.312,1.605,5.14,1.77978694439,-1.31393706799
3.2539999999999996,0.5539999999999999,0.978,3.9989999999999997,2.9160000000000004,4.321000000000001,1.601,5.112,1.77979326248,-1.31391310692
3.2539999999999996,0.5589999999999999,0.9640000000000001,3.98,2.883,4.335,1.5730000000000002,5.15,1.77981340885,-1.3139301538500001
3.2489999999999997,0.498,0.9740000000000001,3.989,2.912,4.33,1.577,5.14,1.7797901630400002,-1.31395947933
3.259,0.517,0.95,3.9939999999999998,2.888,4.302,1.5819999999999999,5.136,1.7798106670400002,-1.3139166832
3.263,0.494,1.002,3.984,2.883,4.321000000000001,1.601,5.136,1.7798149585699998,-1.31393587589
3.263,0.522,0.9079999999999999,3.9560000000000004,2.855,4.288,1.591,5.136,1.7798140049000002,-1.31390595436
3.216,0.5589999999999999,1.044,3.952,2.8789999999999996,4.316,1.605,5.117,1.77983212471,-1.3138794899
3.259,0.479,0.95,3.989,2.883,4.297,1.601,5.14,1.77983152866,-1.3138896226899999
3.235,0.512,0.9590000000000001,3.9560000000000004,2.912,4.312,1.577,5.155,1.7798306942,-1.3138967752500001
3.235,0.597,0.983,3.975,2.8789999999999996,4.316,1.605,5.112,1.77981507778,-1.31387841702
3.24,0.47,0.941,4.008,2.8930000000000002,4.293,1.5819999999999999,5.126,1.77980268002,-1.31389713287
3.263,0.517,1.006,3.984,2.912,4.293,1.577,5.126,1.77979707718,-1.31392323971
3.259,0.512,1.0490000000000002,3.97,2.841,4.321000000000001,1.5730000000000002,5.122000000000001,1.77980518341,-1.31390762329
3.221,0.498,0.983,3.989,2.8930000000000002,4.33,1.5630000000000002,5.14,1.7797769308099998,-1.31393039227
3.2489999999999997,0.5589999999999999,0.992,3.984,2.883,4.3069999999999995,1.5630000000000002,5.145,1.7797935009,-1.31389737129
3.2539999999999996,0.578,0.945,3.9939999999999998,2.883,4.3069999999999995,1.591,5.122000000000001,1.7797948122,-1.31391227245
3.2119999999999997,0.498,1.025,4.003,2.8930000000000002,4.321000000000001,1.5730000000000002,5.14,1.7794286012599998,-1.31485164165
3.24,0.484,0.992,3.975,2.8789999999999996,4.302,1.5959999999999999,5.131,1.77968597412,-1.31325209141
3.24,0.508,0.9590000000000001,3.97,2.8789999999999996,4.316,1.5819999999999999,5.145,1.7799066305200002,-1.31147968769
3.235,0.531,1.016,3.9939999999999998,2.907,4.293,1.5730000000000002,5.126,1.7799787521400001,-1.31110155582
3.245,0.54,0.9690000000000001,3.9939999999999998,2.888,4.321000000000001,1.601,5.122000000000001,1.7798763513599998,-1.3101814985299998
3.2489999999999997,0.573,0.997,3.9610000000000003,2.8789999999999996,4.312,1.568,5.131,1.77978348732,-1.3088428974200002
3.2539999999999996,0.545,0.978,3.9939999999999998,2.935,4.321000000000001,1.5959999999999999,5.169,1.7798007726700003,-1.30873632431
3.24,0.526,0.955,3.966,2.888,4.316,1.601,5.169,1.78030657768,-1.30727303028
3.235,0.5589999999999999,0.997,3.975,2.8739999999999997,4.3069999999999995,1.601,5.169,1.7805429697,-1.30652284622
3.259,0.512,0.983,3.989,2.8930000000000002,4.302,1.577,5.126,1.7805831432299999,-1.30626654625
3.2260000000000004,0.508,0.9309999999999999,3.9419999999999997,2.8689999999999998,4.279,1.5959999999999999,5.155,1.7805418968200002,-1.30530321598
3.245,0.5589999999999999,1.0390000000000001,3.9610000000000003,2.865,4.343999999999999,1.601,5.122000000000001,1.78068888187,-1.3040584325799998
3.245,0.526,1.006,3.989,2.9019999999999997,4.321000000000001,1.5819999999999999,5.131,1.7810049057,-1.30302369595
3.2489999999999997,0.512,1.067,3.9419999999999997,2.94,4.297,1.601,5.145,1.7807168960599997,-1.30250740051
3.292,0.522,1.011,3.9610000000000003,2.888,4.33,1.554,5.0889999999999995,1.7811909914,-1.2983235120799999
3.245,0.531,1.03,3.9419999999999997,2.841,4.3069999999999995,1.554,5.145,1.78165137768,-1.29445397854
3.235,0.503,1.0490000000000002,3.947,2.8689999999999998,4.33,1.587,5.112,1.78194773197,-1.29280269146
3.2489999999999997,0.531,1.053,3.975,2.8930000000000002,4.321000000000001,1.5590000000000002,5.117,1.781727314,-1.28857111931
3.24,0.5589999999999999,1.02,3.947,2.8789999999999996,4.288,1.624,5.1080000000000005,1.78136980534,-1.28643858433
3.245,0.512,1.0390000000000001,3.909,2.907,4.297,1.577,5.126,1.7818872928599998,-1.28514206409
3.2260000000000004,0.54,1.077,3.9,2.888,4.297,1.601,5.131,1.7828758955000001,-1.28108394146
3.2310000000000003,0.536,1.006,3.928,2.8930000000000002,4.3069999999999995,1.587,5.131,1.7827545404400003,-1.27868235111
3.245,0.526,1.1,3.952,2.912,4.293,1.624,5.1080000000000005,1.78264307976,-1.2776207923899998
3.2310000000000003,0.5539999999999999,1.03,3.928,2.8739999999999997,4.316,1.601,5.103,1.7830671072,-1.27366125584
3.24,0.573,1.119,3.938,2.86,4.302,1.605,5.178,1.78298199177,-1.26984906197
3.2260000000000004,0.564,1.053,3.952,2.832,4.335,1.62,5.112,1.7829779386500002,-1.26881337166
3.24,0.54,1.058,3.9189999999999996,2.8789999999999996,4.3260000000000005,1.629,5.131,1.7839162349700002,-1.26583123207
3.2119999999999997,0.569,1.128,3.928,2.883,4.33,1.5959999999999999,5.117,1.7845127582599998,-1.26317763329
3.2310000000000003,0.5589999999999999,1.072,3.928,2.8930000000000002,4.354,1.6340000000000001,5.075,1.78415477276,-1.26044416428
3.198,0.5539999999999999,0.992,3.928,2.8789999999999996,4.312,1.629,5.112,1.78443145752,-1.25756251812
3.216,0.55,1.091,3.909,2.8689999999999998,4.3069999999999995,1.624,5.0889999999999995,1.78491652012,-1.2561285495799999
3.198,0.54,1.2209999999999999,3.909,2.86,4.3260000000000005,1.601,5.126,1.78584372997,-1.2492607832
3.207,0.512,1.072,3.9,2.8689999999999998,4.288,1.6340000000000001,5.112,1.7863694429400003,-1.24335515499
3.207,0.564,1.24,3.9189999999999996,2.827,4.354,1.652,5.1080000000000005,1.78614366055,-1.2404637336700002
3.207,0.569,1.1179999999999999,3.9189999999999996,2.865,4.343999999999999,1.6340000000000001,5.056,1.7866748571400002,-1.23434937
3.2119999999999997,0.564,1.123,3.858,2.8930000000000002,4.316,1.62,5.122000000000001,1.7872846126599997,-1.23054075241
3.188,0.508,1.105,3.863,2.841,4.343999999999999,1.615,5.084,1.78804838657,-1.22724330425
3.2119999999999997,0.564,1.217,3.891,2.8089999999999997,4.312,1.643,5.093999999999999,1.7884560823400002,-1.22280824184
3.216,0.512,1.189,3.895,2.818,4.312,1.6569999999999998,5.056,1.7886741161300002,-1.21861720085
3.2119999999999997,0.517,1.287,3.8480000000000003,2.8089999999999997,4.335,1.662,5.098,1.7885824441900002,-1.21489870548
3.235,0.508,1.179,3.863,2.8139999999999996,4.33,1.629,5.1080000000000005,1.78930616379,-1.20898830891
3.2310000000000003,0.489,1.095,3.844,2.786,4.3069999999999995,1.624,5.117,1.7897498607599998,-1.20623826981
3.2119999999999997,0.512,1.114,3.8480000000000003,2.79,4.316,1.624,5.08,1.79046368599,-1.2021689415
3.221,0.494,1.217,3.806,2.795,4.33,1.671,5.117,1.7907718419999998,-1.19671535492
3.24,0.47,1.123,3.839,2.767,4.335,1.699,5.07,1.790756464,-1.1938791275
3.207,0.498,1.091,3.853,2.79,4.316,1.662,5.093999999999999,1.7910026311900002,-1.18998277187
3.202,0.494,1.226,3.8339999999999996,2.795,4.354,1.652,5.037,1.7916733026499998,-1.1857880353899999
3.198,0.479,1.077,3.82,2.79,4.335,1.6569999999999998,5.07,1.79235506058,-1.18197119236
3.207,0.475,1.053,3.858,2.795,4.321000000000001,1.662,5.093999999999999,1.7924906015400002,-1.17951369286
3.2119999999999997,0.475,1.034,3.825,2.7569999999999997,4.33,1.662,5.07,1.79225814342,-1.17483305931
3.2119999999999997,0.456,1.0390000000000001,3.8339999999999996,2.72,4.349,1.6569999999999998,5.033,1.7928533554099997,-1.16937017441
3.207,0.479,1.002,3.839,2.739,4.33,1.666,5.051,1.7935791015599998,-1.1656447649
3.221,0.4,0.983,3.802,2.772,4.33,1.662,5.056,1.7942925691599998,-1.16138827801
3.207,0.442,1.006,3.839,2.79,4.343999999999999,1.709,5.047,1.79446089268,-1.1560440063500002
3.193,0.47,0.997,3.83,2.7430000000000003,4.321000000000001,1.6340000000000001,5.047,1.79468870163,-1.15177381039
3.207,0.428,0.9690000000000001,3.806,2.753,4.349,1.699,5.042,1.7950503826099997,-1.14763450623
3.2119999999999997,0.409,0.997,3.844,2.781,4.33,1.676,5.047,1.7953717708599999,-1.14361298084
3.216,0.4,1.011,3.825,2.739,4.312,1.704,5.033,1.7957270145400002,-1.13893246651
3.2310000000000003,0.348,1.006,3.802,2.659,4.354,1.681,5.019,1.79612743855,-1.13514590263
3.188,0.36200000000000004,0.983,3.764,2.725,4.321000000000001,1.704,5.033,1.79637300968,-1.1310790777200002
3.2119999999999997,0.395,0.9740000000000001,3.802,2.678,4.335,1.704,5.033,1.7964862585099999,-1.12662053108
3.1510000000000002,0.433,0.992,3.7689999999999997,2.654,4.312,1.699,5.004,1.79694700241,-1.12201499939
3.2119999999999997,0.36700000000000005,1.002,3.759,2.6069999999999998,4.343999999999999,1.699,5.056,1.7973080873500002,-1.11771142483
3.207,0.386,1.0390000000000001,3.759,2.603,4.354,1.709,4.996,1.7975517511400003,-1.11359477043
3.198,0.428,1.016,3.736,2.6069999999999998,4.316,1.7180000000000002,5.051,1.79760539532,-1.10988748074
3.179,0.381,1.0859999999999999,3.764,2.589,4.3580000000000005,1.7180000000000002,5.013999999999999,1.7978296279900003,-1.10503363609
3.202,0.35700000000000004,0.997,3.764,2.5839999999999996,4.373,1.7269999999999999,5.004,1.79824519157,-1.10143077374
3.1839999999999997,0.414,0.997,3.764,2.519,4.343999999999999,1.7180000000000002,4.9910000000000005,1.7987101078,-1.09803712368
3.2119999999999997,0.36200000000000004,1.044,3.773,2.5980000000000003,4.34,1.681,5.013999999999999,1.7990938425099998,-1.09357702732
3.202,0.423,1.1,3.802,2.505,4.349,1.699,5.0,1.7994006872200001,-1.0892618894600001
3.188,0.353,1.067,3.792,2.4859999999999998,4.34,1.709,4.963,1.79968595505,-1.08518779278
3.198,0.35700000000000004,1.0490000000000002,3.759,2.5140000000000002,4.343999999999999,1.751,4.977,1.8004679679900002,-1.0812122821799999
3.207,0.37200000000000005,1.161,3.764,2.5140000000000002,4.321000000000001,1.713,4.9910000000000005,1.8011875152599999,-1.07697975636
3.188,0.36700000000000005,1.123,3.764,2.5380000000000003,4.354,1.7409999999999999,4.982,1.8014023304,-1.07212626934
3.216,0.36200000000000004,1.058,3.745,2.5,4.3580000000000005,1.7369999999999999,4.977,1.8014116287200002,-1.06829762459
3.2119999999999997,0.36700000000000005,1.175,3.755,2.463,4.363,1.7180000000000002,4.977,1.8018964529,-1.06329452991
3.174,0.348,1.193,3.736,2.4530000000000003,4.377,1.7409999999999999,4.949,1.8026468753799998,-1.0593861341500002
3.179,0.353,1.114,3.722,2.359,4.373,1.699,4.9719999999999995,1.80325436592,-1.05586671829
3.202,0.376,1.1179999999999999,3.741,2.416,4.349,1.709,4.968,1.8034870624500001,-1.05179345608
3.202,0.414,1.151,3.717,2.388,4.405,1.7269999999999999,4.958,1.80379366875,-1.04775583744
3.1510000000000002,0.36200000000000004,1.077,3.722,2.331,4.368,1.713,4.977,1.8044226169599997,-1.0438928604100002
3.202,0.33899999999999997,1.137,3.7119999999999997,2.3169999999999997,4.382,1.765,4.9719999999999995,1.8050429821,-1.04009962082
3.202,0.376,1.137,3.722,2.364,4.382,1.732,4.977,1.8054869175,-1.0348010063200002
3.188,0.33399999999999996,1.268,3.7310000000000003,2.336,4.377,1.723,4.954,1.8058892488499998,-1.0297716856
3.165,0.35700000000000004,1.095,3.7119999999999997,2.322,4.343999999999999,1.77,4.977,1.8059048652599998,-1.0268536806100002
3.174,0.36700000000000005,1.4880000000000002,3.7030000000000003,2.294,4.354,1.774,4.996,1.8065307140400002,-1.02227544785
3.174,0.353,1.1,3.7030000000000003,2.322,4.373,1.765,4.963,1.80733931065,-1.01673984528
3.141,0.348,1.297,3.6839999999999997,2.327,4.373,1.7930000000000001,4.968,1.8080711364700002,-1.01185333729
3.188,0.33399999999999996,1.128,3.6660000000000004,2.322,4.354,1.751,5.005,1.808365345,-1.00753688812
3.188,0.386,1.329,3.661,2.3080000000000003,4.368,1.8019999999999998,5.005,1.8086668252900002,-1.00320148468
3.188,0.34299999999999997,1.128,3.656,2.298,4.368,1.774,4.958,1.80893599987,-0.9979991912839999
3.1839999999999997,0.33399999999999996,1.297,3.661,2.289,4.354,1.7790000000000001,4.963,1.8097149133700001,-0.992284297943
3.156,0.35700000000000004,1.254,3.656,2.298,4.3580000000000005,1.807,4.9910000000000005,1.8103256225599997,-0.9890583157539999
3.174,0.381,1.203,3.642,2.3169999999999997,4.354,1.8019999999999998,5.0,1.8110077381099998,-0.9836891293529999
3.179,0.306,1.413,3.6510000000000002,2.266,4.373,1.784,4.986000000000001,1.8113065958,-0.9774773716930001
3.17,0.33399999999999996,1.39,3.67,2.289,4.3580000000000005,1.8259999999999998,4.939,1.8117519617099997,-0.9730259180069999
3.165,0.325,1.348,3.67,2.322,4.363,1.784,4.93,1.8125183582299997,-0.968144536018
3.165,0.35700000000000004,1.2309999999999999,3.637,2.434,4.343999999999999,1.821,4.954,1.8132096529,-0.96337980032
3.1460000000000004,0.301,1.006,3.633,2.3409999999999997,4.3580000000000005,1.84,4.944,1.8133063316299998,-0.9575274586679999
3.16,0.34299999999999997,1.4180000000000001,3.6189999999999998,2.772,4.377,1.821,4.893,1.81373357773,-0.953417360783
3.17,0.353,1.0859999999999999,3.623,2.7289999999999996,4.368,1.8119999999999998,4.958,1.8145711422,-0.9484437704090001
3.165,0.348,1.034,3.605,2.7289999999999996,4.349,1.844,4.935,1.8156026601800002,-0.9431657195090001
3.179,0.32899999999999996,1.081,3.609,2.416,4.387,1.844,4.939,1.8160994052900001,-0.9387188553810001
3.179,0.311,1.044,3.633,2.762,4.368,1.84,4.925,1.8164087534,-0.934741079807
3.16,0.33899999999999997,1.095,3.576,2.228,4.382,1.831,4.954,1.8167304992700002,-0.930074453354
3.165,0.306,1.0859999999999999,3.5860000000000003,2.181,4.377,1.8259999999999998,4.977,1.8170584440200002,-0.9250143766399999
3.156,0.33399999999999996,1.091,3.605,2.312,4.401,1.844,4.9719999999999995,1.8173122406,-0.920919060707
3.141,0.33899999999999997,1.1179999999999999,3.605,2.275,4.354,1.835,4.935,1.81805288792,-0.916296482086
3.1510000000000002,0.311,1.077,3.6,2.237,4.382,1.8719999999999999,4.954,1.81876623631,-0.910562098026
3.1460000000000004,0.315,1.114,3.5669999999999997,2.289,4.396,1.8769999999999998,4.916,1.8192726373700001,-0.9058830738070001
3.141,0.325,1.105,3.572,2.35,4.368,1.849,4.925,1.81969559193,-0.902022123337
3.1319999999999997,0.33399999999999996,1.1420000000000001,3.548,2.7430000000000003,4.368,1.868,4.939,1.8203799724599998,-0.896880924702
3.1510000000000002,0.348,1.1320000000000001,3.5439999999999996,2.434,4.382,1.8630000000000002,4.897,1.82075083256,-0.892817437649
3.156,0.315,1.091,3.5580000000000003,2.8,4.396,1.868,4.907,1.8213696479799997,-0.8877003788950001
3.141,0.33399999999999996,1.1420000000000001,3.553,2.781,4.391,1.849,4.916,1.8215643167500002,-0.8836147189139999
3.156,0.315,1.146,3.548,2.748,4.391,1.849,4.897,1.8221856355700001,-0.8794512152670001
3.1180000000000003,0.0,1.137,3.5439999999999996,2.753,4.396,1.8530000000000002,4.897,1.82271432877,-0.874362707138
3.1460000000000004,0.33899999999999997,1.1420000000000001,3.553,2.7760000000000002,4.401,1.896,4.85,1.8233524560900003,-0.87010538578
3.113,0.32899999999999996,1.137,3.553,2.781,4.387,1.858,4.878,1.8236950635900002,-0.866147577763
3.123,0.34299999999999997,1.193,3.548,2.8,4.391,1.8769999999999998,4.897,1.82429218292,-0.860990285873
3.109,0.306,1.198,3.53,2.668,4.377,1.896,4.897,1.8247895240799998,-0.855904757977
3.1460000000000004,0.292,1.24,3.53,2.804,4.405,1.9140000000000001,4.902,1.8249474763900002,-0.851598978043
3.113,0.348,1.179,3.5389999999999997,2.481,4.415,1.8769999999999998,4.902,1.82477891445,-0.8483066558840001
3.0989999999999998,0.306,1.198,3.5439999999999996,2.841,4.405,1.91,4.925,1.82554721832,-0.8413036465639999
3.1039999999999996,0.325,1.3519999999999999,3.5069999999999997,2.846,4.433,1.91,4.9110000000000005,1.82646274567,-0.8363596796989999
3.095,0.32,1.193,3.488,2.7760000000000002,4.401,1.9240000000000002,4.888,1.8267724513999999,-0.832098484039
3.1319999999999997,0.32,1.334,3.511,2.715,4.419,1.905,4.893,1.8270564079299998,-0.827893137932
3.113,0.315,1.273,3.497,2.739,4.396,1.891,4.888,1.8276292085599997,-0.822703897953
3.123,0.32,1.3430000000000002,3.511,2.701,4.405,1.933,4.86,1.8284837007499999,-0.8181878328319999
3.109,0.306,1.535,3.4739999999999998,2.696,4.4430000000000005,1.891,4.869,1.8292275667200002,-0.812460243702
3.109,0.34299999999999997,1.311,3.46,2.7289999999999996,4.438,1.9240000000000002,4.902,1.82958400249,-0.808723628521
3.127,0.34299999999999997,1.358,3.4739999999999998,2.748,4.415,1.952,4.888,1.82969665527,-0.802974700928
3.1319999999999997,0.32,1.306,3.464,2.8,4.4239999999999995,1.933,4.869,1.8300962448099998,-0.798296093941
3.0660000000000003,0.34299999999999997,1.315,3.4930000000000003,2.659,4.405,1.9280000000000002,4.855,1.83067536354,-0.7929847836489999
3.085,0.348,1.446,3.483,2.762,4.4239999999999995,1.9,4.874,1.8313742876099999,-0.788399815559
3.113,0.32899999999999996,1.2919999999999998,3.455,2.762,4.377,1.943,4.864,1.83200967312,-0.782903313637
3.123,0.325,1.4980000000000002,3.46,2.739,4.415,1.9469999999999998,4.85,1.83237814903,-0.7785395979880001
3.1039999999999996,0.37200000000000005,1.5590000000000002,3.46,2.753,4.401,1.933,4.869,1.8326601982099997,-0.772520005703
3.1039999999999996,0.36200000000000004,1.544,3.455,2.734,4.433,2.004,4.869,1.83303153515,-0.768989562988
3.1039999999999996,0.36200000000000004,1.245,3.483,2.7110000000000003,4.41,1.999,4.836,1.83366441727,-0.7635208368299999
3.09,0.376,1.339,3.464,2.7060000000000004,4.396,1.985,4.869,1.83441329002,-0.757610976696
3.08,0.36200000000000004,1.151,3.4410000000000003,2.725,4.387,1.9609999999999999,4.864,1.8345849513999999,-0.754574716091
3.0989999999999998,0.348,1.207,3.4410000000000003,2.72,4.419,1.966,4.832,1.83512306213,-0.749345481396
3.0989999999999998,0.353,1.198,3.45,2.734,4.4239999999999995,1.999,4.822,1.8357148170500002,-0.743307650089
3.1039999999999996,0.36700000000000005,1.161,3.4219999999999997,2.7289999999999996,4.41,1.994,4.85,1.83583164215,-0.738418638706
3.123,0.395,1.151,3.4219999999999997,2.748,4.401,1.975,4.827,1.8359451293900002,-0.735499083996
3.08,0.34299999999999997,1.128,3.427,2.5980000000000003,4.428999999999999,1.989,4.846,1.8367993831599998,-0.729237318039
3.095,0.40399999999999997,1.146,3.4360000000000004,2.687,4.41,1.994,4.822,1.83760094643,-0.724741220474
3.095,0.37200000000000005,1.1840000000000002,3.4130000000000003,2.7110000000000003,4.438,1.966,4.888,1.83791673183,-0.720474779606
3.052,0.381,1.175,3.408,2.678,4.405,1.994,4.85,1.83827757835,-0.716154098511
3.052,0.386,1.207,3.45,2.734,4.387,1.985,4.832,1.83843529224,-0.71104413271
3.085,0.433,1.17,3.3939999999999997,2.701,4.428999999999999,1.966,4.822,1.83880066872,-0.705713272095
3.057,0.428,1.175,3.389,2.687,4.401,1.9709999999999999,4.846,1.83908569813,-0.7013953328129999
3.0660000000000003,0.456,1.179,3.385,2.5610000000000004,4.4430000000000005,2.036,4.832,1.83960032463,-0.6975531578059999
3.0660000000000003,0.414,1.175,3.3710000000000004,2.668,4.41,1.985,4.841,1.84028053284,-0.692201256752
3.076,0.442,1.1840000000000002,3.352,2.64,4.401,1.989,4.817,1.8407350778599998,-0.6878285408020001
3.085,0.43700000000000006,1.2209999999999999,3.3939999999999997,2.472,4.4239999999999995,1.989,4.836,1.8411315679599998,-0.682928085327
3.034,0.442,1.1840000000000002,3.366,2.5610000000000004,4.405,2.013,4.747,1.8418085575099998,-0.6782489418979999
3.0660000000000003,0.461,1.2590000000000001,3.3939999999999997,2.312,4.396,2.041,4.827,1.8425282239900003,-0.673806488514
3.08,0.418,1.189,3.361,2.448,4.405,2.05,4.813,1.84291434288,-0.669828295708
3.043,0.461,1.2209999999999999,3.375,2.612,4.419,2.069,4.785,1.84321522713,-0.665372431278
3.057,0.451,1.2209999999999999,3.333,2.575,4.4239999999999995,2.046,4.85,1.8437325954400003,-0.660905122757
3.071,0.451,1.217,3.366,2.6210000000000004,4.438,2.032,4.775,1.8443223238,-0.656429409981
3.034,0.461,1.2309999999999999,3.342,2.383,4.415,2.069,4.771,1.84498798847,-0.652166187763
3.0989999999999998,0.479,1.25,3.342,2.448,4.428999999999999,2.06,4.822,1.8453068733200002,-0.647433519363
3.057,0.489,1.278,3.3280000000000003,2.233,4.452,2.06,4.78,1.84594094753,-0.643468081951
3.052,0.47,1.273,3.333,2.345,4.4239999999999995,2.0180000000000002,4.794,1.84647154808,-0.639081180096
